date,region,exposure_status-etat_verification,count-nombre
2021-07-11,NT,exposed-expose,<20
2021-07-11,NT,monitoring-surveillance,<20
2021-07-11,NS,exposed-expose,<20
2021-07-11,NS,monitoring-surveillance,<20
2021-07-11,NU,exposed-expose,<20
2021-07-11,NU,monitoring-surveillance,<20
2021-07-11,ON,exposed-expose,56
2021-07-11,ON,monitoring-surveillance,<20
2021-07-11,PE,exposed-expose,<20
2021-07-11,PE,monitoring-surveillance,<20
2021-07-11,QC,exposed-expose,<20
2021-07-11,QC,monitoring-surveillance,<20
2021-07-11,SK,exposed-expose,<20
2021-07-11,SK,monitoring-surveillance,<20
2021-07-11,YT,exposed-expose,<20
2021-07-11,YT,monitoring-surveillance,<20
2021-07-11,npts-ptso,exposed-expose,<20
2021-07-11,npts-ptso,monitoring-surveillance,<20
2021-07-18,AB,exposed-expose,<20
2021-07-18,AB,monitoring-surveillance,<20
2021-07-18,BC,exposed-expose,<20
2021-07-18,BC,monitoring-surveillance,<20
2021-07-18,MB,exposed-expose,<20
2021-07-18,MB,monitoring-surveillance,<20
2021-07-18,NB,exposed-expose,<20
2021-07-18,NB,monitoring-surveillance,<20
2021-07-18,NL,exposed-expose,<20
2021-07-18,NL,monitoring-surveillance,<20
2021-07-18,NT,exposed-expose,<20
2021-07-18,NT,monitoring-surveillance,<20
2021-07-18,NS,exposed-expose,<20
2021-07-18,NS,monitoring-surveillance,<20
2021-07-18,NU,exposed-expose,<20
2021-07-18,NU,monitoring-surveillance,<20
2021-07-18,ON,exposed-expose,<20
2021-07-18,ON,monitoring-surveillance,<20
2021-07-18,PE,exposed-expose,<20
2021-07-18,PE,monitoring-surveillance,<20
2021-07-18,QC,exposed-expose,<20
2021-07-18,QC,monitoring-surveillance,<20
2021-07-18,SK,exposed-expose,<20
2021-07-18,SK,monitoring-surveillance,<20
2021-07-18,YT,exposed-expose,<20
2021-07-18,YT,monitoring-surveillance,<20
2021-07-18,npts-ptso,exposed-expose,<20
2021-07-18,npts-ptso,monitoring-surveillance,<20
2021-07-25,AB,exposed-expose,<20
2021-07-25,AB,monitoring-surveillance,<20
2021-07-25,BC,exposed-expose,<20
2021-07-25,BC,monitoring-surveillance,<20
2021-07-25,MB,exposed-expose,<20
2021-07-25,MB,monitoring-surveillance,<20
2021-07-25,NB,exposed-expose,<20
2021-07-25,NB,monitoring-surveillance,<20
2021-07-25,NL,exposed-expose,<20
2021-07-25,NL,monitoring-surveillance,<20
2021-07-25,NT,exposed-expose,<20
2021-07-25,NT,monitoring-surveillance,<20
2021-07-25,NS,exposed-expose,<20
2021-07-25,NS,monitoring-surveillance,<20
2021-07-25,NU,exposed-expose,<20
2021-07-25,NU,monitoring-surveillance,<20
2021-07-25,ON,exposed-expose,<20
2021-07-25,ON,monitoring-surveillance,<20
2021-07-25,PE,exposed-expose,<20
2021-07-25,PE,monitoring-surveillance,<20
2021-07-25,QC,exposed-expose,<20
2021-07-25,QC,monitoring-surveillance,<20
2021-07-25,SK,exposed-expose,<20
2021-07-25,SK,monitoring-surveillance,<20
2021-07-25,YT,exposed-expose,<20
2021-07-25,YT,monitoring-surveillance,<20
2021-07-25,npts-ptso,exposed-expose,<20
2021-07-25,npts-ptso,monitoring-surveillance,<20
2021-08-01,AB,exposed-expose,<20
2021-08-01,AB,monitoring-surveillance,<20
2021-08-01,BC,exposed-expose,<20
2021-08-01,BC,monitoring-surveillance,<20
2021-08-01,MB,exposed-expose,<20
2021-08-01,MB,monitoring-surveillance,<20
2021-08-01,NB,exposed-expose,<20
2021-08-01,NB,monitoring-surveillance,<20
2021-08-01,NL,exposed-expose,<20
2021-08-01,NL,monitoring-surveillance,<20
2021-08-01,NT,exposed-expose,<20
2021-08-01,NT,monitoring-surveillance,<20
2021-08-01,NS,exposed-expose,<20
2021-08-01,NS,monitoring-surveillance,<20
2021-08-01,NU,exposed-expose,<20
2021-08-01,NU,monitoring-surveillance,<20
2021-08-01,ON,exposed-expose,28
2021-08-01,ON,monitoring-surveillance,<20
2021-08-01,PE,exposed-expose,<20
2021-08-01,PE,monitoring-surveillance,<20
2021-08-01,QC,exposed-expose,<20
2021-08-01,QC,monitoring-surveillance,<20
2021-08-01,SK,exposed-expose,<20
2021-08-01,SK,monitoring-surveillance,<20
2021-08-01,YT,exposed-expose,<20
2021-08-01,YT,monitoring-surveillance,<20
2021-08-01,npts-ptso,exposed-expose,<20
2021-08-01,npts-ptso,monitoring-surveillance,<20
2021-08-08,AB,exposed-expose,<20
2021-08-08,AB,monitoring-surveillance,<20
2021-08-08,BC,exposed-expose,<20
2021-08-08,BC,monitoring-surveillance,<20
2021-08-08,MB,exposed-expose,<20
2021-08-08,MB,monitoring-surveillance,<20
2021-08-08,NB,exposed-expose,<20
2021-08-08,NB,monitoring-surveillance,<20
2021-08-08,NL,exposed-expose,<20
2021-08-08,NL,monitoring-surveillance,<20
2021-08-08,NT,exposed-expose,<20
2021-08-08,NT,monitoring-surveillance,<20
2021-08-08,NS,exposed-expose,<20
2021-08-08,NS,monitoring-surveillance,<20
2021-08-08,NU,exposed-expose,<20
2021-08-08,NU,monitoring-surveillance,<20
2021-08-08,ON,exposed-expose,<20
2021-08-08,ON,monitoring-surveillance,<20
2021-08-08,PE,exposed-expose,<20
2021-08-08,PE,monitoring-surveillance,<20
2021-08-08,QC,exposed-expose,<20
2021-08-08,QC,monitoring-surveillance,<20
2021-08-08,SK,exposed-expose,<20
2021-08-08,SK,monitoring-surveillance,<20
2021-08-08,YT,exposed-expose,<20
2021-08-08,YT,monitoring-surveillance,<20
2021-08-08,npts-ptso,exposed-expose,<20
2021-08-08,npts-ptso,monitoring-surveillance,<20
2021-08-15,AB,exposed-expose,<20
2021-08-15,AB,monitoring-surveillance,<20
2021-08-15,BC,exposed-expose,<20
2021-08-15,BC,monitoring-surveillance,<20
2021-08-15,MB,exposed-expose,<20
2021-08-15,MB,monitoring-surveillance,<20
2021-08-15,NB,exposed-expose,<20
2021-08-15,NB,monitoring-surveillance,<20
2021-08-15,NL,exposed-expose,<20
2021-08-15,NL,monitoring-surveillance,<20
2021-08-15,NT,exposed-expose,<20
2021-08-15,NT,monitoring-surveillance,<20
2021-08-15,NS,exposed-expose,<20
2021-08-15,NS,monitoring-surveillance,<20
2021-08-15,NU,exposed-expose,<20
2021-08-15,NU,monitoring-surveillance,<20
2021-08-15,ON,exposed-expose,<20
2021-08-15,ON,monitoring-surveillance,<20
2021-08-15,PE,exposed-expose,<20
2021-08-15,PE,monitoring-surveillance,<20
2021-08-15,QC,exposed-expose,<20
2021-08-15,QC,monitoring-surveillance,<20
2021-08-15,SK,exposed-expose,<20
2021-08-15,SK,monitoring-surveillance,<20
2021-08-15,YT,exposed-expose,<20
2021-08-15,YT,monitoring-surveillance,<20
2021-08-15,npts-ptso,exposed-expose,<20
2021-08-15,npts-ptso,monitoring-surveillance,<20
2021-08-22,AB,exposed-expose,<20
2021-08-22,AB,monitoring-surveillance,<20
2021-08-22,BC,exposed-expose,<20
2021-08-22,BC,monitoring-surveillance,<20
2021-08-22,MB,exposed-expose,<20
2021-08-22,MB,monitoring-surveillance,<20
2021-08-22,NB,exposed-expose,<20
2021-08-22,NB,monitoring-surveillance,<20
2021-08-22,NL,exposed-expose,<20
2021-08-22,NL,monitoring-surveillance,<20
2021-08-22,NT,exposed-expose,<20
2021-08-22,NT,monitoring-surveillance,<20
2021-08-22,NS,exposed-expose,<20
2021-08-22,NS,monitoring-surveillance,<20
2021-08-22,NU,exposed-expose,<20
2021-08-22,NU,monitoring-surveillance,<20
2021-08-22,ON,exposed-expose,<20
2021-08-22,ON,monitoring-surveillance,<20
2021-08-22,PE,exposed-expose,<20
2021-08-22,PE,monitoring-surveillance,<20
2021-08-22,QC,exposed-expose,<20
2021-08-22,QC,monitoring-surveillance,<20
2021-08-22,SK,exposed-expose,<20
2021-08-22,SK,monitoring-surveillance,<20
2021-08-22,YT,exposed-expose,<20
2021-08-22,YT,monitoring-surveillance,<20
2021-08-22,npts-ptso,exposed-expose,<20
2021-08-22,npts-ptso,monitoring-surveillance,<20
2021-08-29,AB,exposed-expose,<20
2021-08-29,AB,monitoring-surveillance,<20
2021-08-29,BC,exposed-expose,<20
2021-08-29,BC,monitoring-surveillance,<20
2021-08-29,MB,exposed-expose,<20
2021-08-29,MB,monitoring-surveillance,<20
2021-08-29,NB,exposed-expose,<20
2021-08-29,NB,monitoring-surveillance,<20
2021-08-29,NL,exposed-expose,<20
2021-08-29,NL,monitoring-surveillance,<20
2021-08-29,NT,exposed-expose,<20
2021-08-29,NT,monitoring-surveillance,<20
2021-08-29,NS,exposed-expose,<20
2021-08-29,NS,monitoring-surveillance,<20
2021-08-29,NU,exposed-expose,<20
2021-08-29,NU,monitoring-surveillance,<20
2021-08-29,ON,exposed-expose,<20
2021-08-29,ON,monitoring-surveillance,<20
2021-08-29,PE,exposed-expose,<20
2021-08-29,PE,monitoring-surveillance,<20
2021-08-29,QC,exposed-expose,<20
2021-08-29,QC,monitoring-surveillance,<20
2021-08-29,SK,exposed-expose,<20
2021-08-29,SK,monitoring-surveillance,<20
2021-08-29,YT,exposed-expose,<20
2021-08-29,YT,monitoring-surveillance,<20
2021-08-29,npts-ptso,exposed-expose,<20
2021-08-29,npts-ptso,monitoring-surveillance,<20
2021-09-05,AB,exposed-expose,<20
2021-09-05,AB,monitoring-surveillance,<20
2021-09-05,BC,exposed-expose,<20
2021-09-05,BC,monitoring-surveillance,<20
2021-09-05,MB,exposed-expose,<20
2021-09-05,MB,monitoring-surveillance,<20
2021-09-05,NB,exposed-expose,<20
2021-09-05,NB,monitoring-surveillance,<20
2021-09-05,NL,exposed-expose,<20
2021-09-05,NL,monitoring-surveillance,<20
2021-09-05,NT,exposed-expose,<20
2021-09-05,NT,monitoring-surveillance,<20
2021-09-05,NS,exposed-expose,<20
2021-09-05,NS,monitoring-surveillance,<20
2021-09-05,NU,exposed-expose,<20
2021-09-05,NU,monitoring-surveillance,<20
2021-09-05,ON,exposed-expose,<20
2021-09-05,ON,monitoring-surveillance,<20
2021-09-05,PE,exposed-expose,<20
2021-09-05,PE,monitoring-surveillance,<20
2021-09-05,QC,exposed-expose,<20
2021-09-05,QC,monitoring-surveillance,<20
2021-09-05,SK,exposed-expose,<20
2021-09-05,SK,monitoring-surveillance,<20
2021-09-05,YT,exposed-expose,<20
